product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents
INTERNET_BANKING,2025-02-21,14950540,8809364,96630095,454630065992.27,3968490936.35,1162746,98726,9.9,256778
MOBILE_BANKING,2025-02-21,2121689782,1653097729,16249971219,74763128548164.72,1157096484007.97,148833230,4678109,11.1,14132741
POS_TERMINALS,2025-02-21,1001,112,1281,3398818.35,43451.8,99,4,65.9,5
USSD_SERVICE,2025-02-21,36926504,23849593,114612316,232985923534.38,5313420995.65,3887264,216538,29.2,300164
WALLET_APP,2025-02-21,1447665200,1160036462,8683205665,30218204531192.25,262030970308.02,107122450,4196280,0.5,6405389
AGENT_BANKING,2025-02-22,337386,121107,985649,3597583254.66,68436654.43,75231,1749,103.3,3768
ATM_NETWORK,2025-02-22,1023632,534485,6303873,13880744199.09,241387957.34,360991,6802,112.6,39381
CORPORATE_PORTAL,2025-02-22,1623098,1132292,3065830,6327581154.75,110320234.32,118149,3888,40.8,8990
INTERNET_BANKING,2025-02-22,15141636,10676631,50757913,221720175659.24,4380080154.98,1595897,66741,38.0,129354
MOBILE_BANKING,2025-02-22,2155960842,1664293455,13671593249,17556400386071.37,206959180711.6,196169208,5898223,3.6,5621288
POS_TERMINALS,2025-02-22,1000,235,650,785776.6,11207.16,39,13,244.2,5
USSD_SERVICE,2025-02-22,37170866,21780876,207546899,699973040875.53,14800647617.21,4841321,184321,44.8,485806
WALLET_APP,2025-02-22,1479097078,1204222553,3857233370,15165743026976.99,155608184186.57,8006526,4649418,8.9,2760254
AGENT_BANKING,2025-02-23,339927,141442,959186,911802585.14,13309210.11,31409,2262,41.9,4929
ATM_NETWORK,2025-02-23,1023710,525774,2810816,11179246178.45,219465207.67,141720,4878,73.7,21871
CORPORATE_PORTAL,2025-02-23,1631332,945271,6263633,21462470957.25,533259783.75,125135,9193,24.0,5390
INTERNET_BANKING,2025-02-23,15308973,9407379,64947131,210467959802.09,1850735312.24,1200957,95944,39.5,137216
MOBILE_BANKING,2025-02-23,2199561625,1712401350,18121578060,80000331608566.89,926786112477.24,49331363,3288948,3.0,12290022
POS_TERMINALS,2025-02-23,1000,107,975,639786.98,11275.31,76,4,79.3,10
USSD_SERVICE,2025-02-23,37341207,21600811,123851218,179717190779.73,2771711522.6,2839646,234746,41.1,96846
WALLET_APP,2025-02-23,1498231379,1288356612,3688299984,3185163783599.62,44832026093.02,20661246,2897866,1.2,2037490
AGENT_BANKING,2025-02-24,342867,118275,506728,2364847173.8,56483495.05,33414,2536,42.6,1924
ATM_NETWORK,2025-02-24,1020199,432663,3266356,1071251252.6,9471763.27,115237,5400,91.9,9795
CORPORATE_PORTAL,2025-02-24,1644059,1020078,4154903,4662462774.37,41588333.55,127039,7143,24.7,4919
INTERNET_BANKING,2025-02-24,15528074,10571018,54213377,62568326398.53,1086673910.33,910371,49447,11.2,94298
MOBILE_BANKING,2025-02-24,2219222592,1825347552,13518704198,66758280264405.76,895319393566.91,80801085,2912765,8.7,7889366
POS_TERMINALS,2025-02-24,1000,190,494,1433564.44,18567.68,60,9,74.8,2
USSD_SERVICE,2025-02-24,37875724,24089865,192254955,604587192542.15,12228437482.17,3967565,210352,30.6,288620
WALLET_APP,2025-02-24,1517966855,1189719356,13602632049,59954210668199.52,973515187893.23,65796694,3251420,0.5,7482078
AGENT_BANKING,2025-02-25,344752,146979,988530,4070458870.4,49525397.51,64330,2175,58.0,4971
ATM_NETWORK,2025-02-25,1024006,395525,3102347,6878606656.17,166190888.77,183044,3277,53.5,6587
CORPORATE_PORTAL,2025-02-25,1648196,892549,8032811,37880278962.82,398348105.04,179882,6631,9.6,23115
INTERNET_BANKING,2025-02-25,15618373,8972308,66975850,76905746920.75,1554769115.92,1875434,33013,9.3,109586
MOBILE_BANKING,2025-02-25,2245339184,1687578835,15433430688,57867568572737.12,930193332475.84,84504871,6382152,4.0,6664853
POS_TERMINALS,2025-02-25,1001,283,2772,2604322.83,29396.39,356,10,83.8,32
USSD_SERVICE,2025-02-25,38236934,26435291,91617486,298124435390.41,3921763900.28,2789044,167862,26.1,152236
WALLET_APP,2025-02-25,1536058320,1344537747,6719365501,16086288063666.73,252302177264.79,15542675,6381278,6.3,5973425
AGENT_BANKING,2025-02-26,346091,159739,668571,2592927610.59,31221576.83,35629,2647,27.5,4054
ATM_NETWORK,2025-02-26,1031947,538552,2054134,6189945589.59,106229975.61,107388,5956,115.7,12916
CORPORATE_PORTAL,2025-02-26,1652664,1092867,5353459,3291570728.86,80868139.16,54735,6213,42.7,4348
INTERNET_BANKING,2025-02-26,15846517,9061279,88728268,179955094921.04,2217888353.75,3541548,30593,30.3,115250
MOBILE_BANKING,2025-02-26,2295488867,1792908283,15351375650,45767756535282.92,635597626162.03,204841979,5356448,6.6,12401006
POS_TERMINALS,2025-02-26,1000,239,1111,1297438.42,12375.4,149,10,92.5,11
USSD_SERVICE,2025-02-26,38283119,20002718,147075112,411067177899.91,9892956297.66,4803656,64273,20.7,376054
WALLET_APP,2025-02-26,1562351862,1156843092,3874888728,8837205228681.6,148337916752.58,13609926,2533391,5.5,1576585
AGENT_BANKING,2025-02-27,345869,144973,678415,309925702.83,2682938.03,53757,2865,70.0,1082
ATM_NETWORK,2025-02-27,1035583,496509,2320378,2697566391.69,63230655.68,87776,7990,75.4,2682
CORPORATE_PORTAL,2025-02-27,1658871,1096056,7996410,19198497728.8,179391330.57,150936,7413,43.9,19934
INTERNET_BANKING,2025-02-27,15945866,9508724,35358509,54731943984.2,1144530384.63,912114,34524,19.4,25735
MOBILE_BANKING,2025-02-27,2350894479,1779066986,4952469007,5037446580096.72,85583705133.6,10793320,4383088,1.6,4004325
POS_TERMINALS,2025-02-27,1000,151,1087,4383906.23,48958.93,68,7,188.8,12
USSD_SERVICE,2025-02-27,38606466,22695948,133169317,522120054665.16,8380809193.66,2428389,71030,19.0,309379
WALLET_APP,2025-02-27,1588121388,1137270288,8635798733,32475304623066.34,704676160296.81,83370414,4659542,4.0,6566794
AGENT_BANKING,2025-02-28,348842,184508,1061556,2371259879.22,26795564.25,39842,1678,111.9,1652
ATM_NETWORK,2025-02-28,1042559,428661,2098723,4229327800.83,89157000.5,74433,4268,77.0,16511
CORPORATE_PORTAL,2025-02-28,1680982,1161423,3949537,13468591614.61,290153752.57,126514,11354,5.8,6104
INTERNET_BANKING,2025-02-28,16127947,9550114,68580922,181077980403.03,4017784470.33,2074493,91300,19.1,133828
MOBILE_BANKING,2025-02-28,2406444860,2036945823,7807865438,27341204742977.5,492896067930.66,9723966,3557552,1.5,2244333
POS_TERMINALS,2025-02-28,1000,309,998,632111.36,11275.89,175,16,70.6,10
USSD_SERVICE,2025-02-28,38981399,21226326,251684128,338259912446.67,2957894465.17,9004270,204015,34.3,240338
WALLET_APP,2025-02-28,1615181059,1189137553,6961381513,8560639423185.3,125938241404.59,47523375,4551701,9.3,4143670
AGENT_BANKING,2025-03-01,348491,161600,1662711,3831222535.45,82597386.24,119030,2688,55.9,11843
ATM_NETWORK,2025-03-01,1039719,443012,3774360,5532541312.74,92829575.73,157825,9982,91.5,16575
CORPORATE_PORTAL,2025-03-01,1696044,1127433,9760725,14196230326.28,139760421.92,341373,5014,23.2,9979
INTERNET_BANKING,2025-03-01,16162313,11115208,86672875,181244334778.38,3517402424.09,2792281,80616,19.3,247599
MOBILE_BANKING,2025-03-01,2425804153,1900031796,8773427480,33932356322764.41,744157951064.24,24576945,4088286,12.6,6003853
POS_TERMINALS,2025-03-01,1000,171,1926,1760207.95,37217.0,291,8,276.8,17
USSD_SERVICE,2025-03-01,39512933,19873393,63238024,187722483510.71,4304460809.62,1168093,103297,43.8,82850
WALLET_APP,2025-03-01,1627730329,1222089813,13570313302,5867048065135.22,91822424195.44,102478596,3960928,12.2,13327819
AGENT_BANKING,2025-03-02,350053,164708,766355,717327724.36,15271899.44,26760,2569,70.9,2552
ATM_NETWORK,2025-03-02,1045342,535438,1932962,2960390770.93,61418695.44,91896,6931,68.7,7774
CORPORATE_PORTAL,2025-03-02,1698866,1082687,8791647,16664740470.85,340027516.29,168040,7880,19.3,11180
INTERNET_BANKING,2025-03-02,16349200,9427052,73892595,130999360711.6,1850497570.14,2444038,109206,30.1,50583
MOBILE_BANKING,2025-03-02,2460219194,1970771693,18897863538,59950366963512.77,1103979242010.05,172330379,6570009,7.0,15127289
POS_TERMINALS,2025-03-02,1000,222,976,2158280.54,37870.59,162,5,159.2,13
USSD_SERVICE,2025-03-02,39722812,28448749,301660566,344846400620.27,5741737376.79,4870689,288299,43.0,279629
WALLET_APP,2025-03-02,1636444723,1170956067,5053911684,3442121999011.58,48309701986.69,70344238,1938157,1.6,894943
AGENT_BANKING,2025-03-03,348355,177127,889864,2446551436.99,39606183.41,27293,3551,33.5,3263
ATM_NETWORK,2025-03-03,1050299,414707,3044371,8013451823.82,105737281.8,218134,3609,105.0,7541
CORPORATE_PORTAL,2025-03-03,1716351,1122187,6382670,11136773991.23,156178798.35,82721,10099,30.6,11008
INTERNET_BANKING,2025-03-03,16406482,11219033,53223374,57011787586.71,781800174.35,1075145,63468,32.6,50587
MOBILE_BANKING,2025-03-03,2519215396,1880279826,17008411150,52823933836596.01,439176075925.04,89854760,7618994,12.4,12096729
POS_TERMINALS,2025-03-03,1000,185,809,2150686.54,20596.72,131,3,140.6,9
USSD_SERVICE,2025-03-03,40097603,27481598,218519700,859137876457.05,18769219516.72,4708632,121681,24.4,132975
WALLET_APP,2025-03-03,1645947255,1273955835,14742754055,7753395076631.33,105043509375.66,129106333,5939665,11.5,11431606
AGENT_BANKING,2025-03-04,348440,158695,804425,287262307.61,6318235.31,25935,2764,78.5,4246
ATM_NETWORK,2025-03-04,1053179,543583,2521276,967148956.86,11718562.88,97446,7057,57.4,3244
CORPORATE_PORTAL,2025-03-04,1737238,982771,6435194,25190902514.82,406673048.06,127376,5039,11.0,6613
INTERNET_BANKING,2025-03-04,16619332,8350818,96069396,360237756753.94,4038406235.38,1424713,52172,19.2,124510
MOBILE_BANKING,2025-03-04,2577525295,2302895579,10464407285,38544999274018.94,405244093482.15,16839491,9807869,7.2,5820854
POS_TERMINALS,2025-03-04,1000,324,3219,1747194.34,18616.16,244,18,91.0,35
USSD_SERVICE,2025-03-04,40535606,21290450,122032400,226808034106.93,4845419313.63,2618428,154238,20.3,352136
WALLET_APP,2025-03-04,1656047481,1321954562,15430304832,43952612956707.0,896463758614.81,162564216,4737291,0.8,12251230
AGENT_BANKING,2025-03-05,348269,160350,846427,395849066.7,7745977.44,53388,2319,23.4,1009
ATM_NETWORK,2025-03-05,1059931,442636,1830217,347699615.59,7040672.35,97733,5472,27.9,13667
CORPORATE_PORTAL,2025-03-05,1756165,1013301,10186671,33237025567.77,732147225.27,371862,3631,26.6,27587
INTERNET_BANKING,2025-03-05,16698430,10602288,67625529,173000317938.9,2884266629.52,2516904,54805,16.4,133724
MOBILE_BANKING,2025-03-05,2614092013,1958439482,18400705697,18048713521309.33,319148644287.37,158402139,7467575,13.7,16209346
POS_TERMINALS,2025-03-05,1000,234,926,3012915.95,29915.78,125,10,135.1,7
USSD_SERVICE,2025-03-05,40678434,22133961,89835430,322604501382.77,2747916559.31,1434515,71559,43.7,269257
WALLET_APP,2025-03-05,1680087491,1429872683,10596750211,18602319806593.13,292211158418.38,86002886,1903481,0.3,7567785
AGENT_BANKING,2025-03-06,346681,134079,786156,1694363821.32,31849207.28,53649,1340,50.0,3024
ATM_NETWORK,2025-03-06,1063276,455988,2002550,6262989455.96,100477332.87,145057,7054,94.5,4224
CORPORATE_PORTAL,2025-03-06,1781375,1183275,7725684,29420573990.61,239973607.25,188950,11055,5.3,22512
INTERNET_BANKING,2025-03-06,16844329,10288746,41443603,73474187966.42,641508254.13,1158770,56900,23.5,99502
MOBILE_BANKING,2025-03-06,2672014829,2174103206,19635665537,7815262179985.71,169447577213.23,128857824,3618378,12.3,13603819
POS_TERMINALS,2025-03-06,1000,107,760,3186858.51,40374.52,124,2,245.0,3
USSD_SERVICE,2025-03-06,40959674,27705810,275720511,67341258282.6,1069318297.04,4925564,314944,42.2,259155
WALLET_APP,2025-03-06,1691601969,1256624182,8765909782,38662341073452.3,897846593052.9,110294298,3064215,5.9,3587881
AGENT_BANKING,2025-03-07,345435,158391,996267,1714053451.33,34815576.09,72396,3794,90.8,5783
ATM_NETWORK,2025-03-07,1060214,444373,3322413,14122823215.53,138451840.29,237320,7345,105.7,25618
CORPORATE_PORTAL,2025-03-07,1783335,919989,8786333,31824602598.7,289182522.98,238512,9672,11.8,13869
INTERNET_BANKING,2025-03-07,16921109,10456239,32372635,64199147627.4,1117756436.17,935903,75890,43.4,49308
MOBILE_BANKING,2025-03-07,2722086909,1996645105,15321987537,64709153103783.34,818550876625.6,214171030,5755334,14.4,5958012
POS_TERMINALS,2025-03-07,1000,193,605,2751423.45,67202.99,47,9,68.8,6
USSD_SERVICE,2025-03-07,41559091,21993160,187202770,68345897181.72,1601399620.25,3908308,100118,25.6,189907
WALLET_APP,2025-03-07,1710055822,1197364807,9229037463,15848535242664.42,322971568827.08,37846756,3314317,4.8,2847685
AGENT_BANKING,2025-03-08,347258,119857,1359424,3617567304.38,76026008.46,80609,2620,34.9,6109
ATM_NETWORK,2025-03-08,1059485,416536,1808761,833932875.9,8088216.67,116982,8964,67.1,10251
CORPORATE_PORTAL,2025-03-08,1791601,1236393,10072553,27129528539.74,616537779.2,303213,5973,13.2,5362
INTERNET_BANKING,2025-03-08,17116222,9558928,73084561,227502714511.04,2256376838.6,2257538,69034,38.6,56471
MOBILE_BANKING,2025-03-08,2777819610,1950758201,21216176645,74284487963661.73,1187670336438.03,199263837,9489571,13.7,3705439
POS_TERMINALS,2025-03-08,1000,234,1742,8090442.59,179900.65,177,7,75.0,20
USSD_SERVICE,2025-03-08,42078138,21406999,89750904,193302127385.98,1912302044.95,3209909,117811,32.3,106026
WALLET_APP,2025-03-08,1723600072,1385727201,13449633336,43032883788239.94,778631463590.54,201721174,5362528,3.8,2012176
AGENT_BANKING,2025-03-09,347872,145692,1179116,655949808.37,5318111.44,46466,2412,52.0,2360
ATM_NETWORK,2025-03-09,1064775,393193,2320403,5219009155.91,96541373.52,70690,5004,72.5,13278
CORPORATE_PORTAL,2025-03-09,1816303,1229519,14172168,25150610473.29,307831845.41,279992,10100,36.7,36364
INTERNET_BANKING,2025-03-09,17306683,8746683,26699190,47027768551.51,1045638797.16,919650,75754,16.8,38102
MOBILE_BANKING,2025-03-09,2801667995,2336178534,18462459578,37712896038185.06,376494483136.62,191454468,11660986,9.3,14422919
POS_TERMINALS,2025-03-09,1000,274,742,2384012.0,32853.92,120,7,288.0,6
USSD_SERVICE,2025-03-09,42618742,27821604,280729997,939563587795.33,7555414604.79,10491848,141810,36.2,413327
WALLET_APP,2025-03-09,1734558568,1479572405,16051390825,12713964764492.44,165271419343.85,116830138,4937043,3.8,12190812
AGENT_BANKING,2025-03-10,346306,151386,701568,1890643100.97,26518934.88,31359,2069,117.3,2787
ATM_NETWORK,2025-03-10,1069690,370838,3448048,14759307755.88,289516564.06,156548,4130,70.0,15983
CORPORATE_PORTAL,2025-03-10,1826454,1270884,9659966,5774067178.26,124704275.69,268656,4860,37.4,22392
INTERNET_BANKING,2025-03-10,17447586,9859987,31662009,41628671143.46,445728369.63,831805,101482,41.8,76506
MOBILE_BANKING,2025-03-10,2825350737,2164899256,25477452194,63639488876448.67,763192589969.71,350820651,8474819,9.8,7857020
POS_TERMINALS,2025-03-10,1000,179,1251,4095111.41,71140.78,111,10,189.2,9
USSD_SERVICE,2025-03-10,43151521,23419703,192037734,99580301004.37,1047593048.28,2321601,183299,16.5,190234
WALLET_APP,2025-03-10,1764019665,1541724807,10485839305,21974377069753.93,379554268454.2,149378309,7571554,8.8,2957217
AGENT_BANKING,2025-03-11,347869,150859,1001139,726596698.59,6334017.94,75967,2584,66.7,3675
ATM_NETWORK,2025-03-11,1079694,562429,4962235,4367303134.49,39306535.31,165929,10991,106.9,39091
CORPORATE_PORTAL,2025-03-11,1833079,1043567,11926779,21815087490.37,325769489.99,302331,7669,15.8,17791
INTERNET_BANKING,2025-03-11,17539459,11766972,91831164,363254556262.26,4329527077.2,1534396,83707,19.4,70859
MOBILE_BANKING,2025-03-11,2843168229,2337663299,7880828132,22554114878743.78,460535252040.11,44207778,10035850,5.9,2907187
POS_TERMINALS,2025-03-11,1000,156,477,2021882.4,29127.34,84,2,187.8,6
USSD_SERVICE,2025-03-11,43400531,24059586,237476319,915396390704.15,9265777751.64,3571609,156489,42.7,346950
WALLET_APP,2025-03-11,1779387474,1320356735,8184967465,5474310972462.48,68067270224.54,100139000,4746428,1.3,2722915
AGENT_BANKING,2025-03-12,347574,124773,919460,3604366513.24,63707680.16,62058,2327,76.0,5416
ATM_NETWORK,2025-03-12,1086645,425572,4107842,14451992749.45,203195399.42,240920,5636,87.9,29143
CORPORATE_PORTAL,2025-03-12,1835316,1270675,6312740,4691246928.73,88600015.72,68332,13200,41.6,11414
INTERNET_BANKING,2025-03-12,17776651,11147848,128192746,553134940160.8,8964296822.93,4336621,112820,8.2,329328
MOBILE_BANKING,2025-03-12,2899445376,2519586825,12369584187,1892264918222.44,18025731358.35,83200851,9713638,7.1,5429892
POS_TERMINALS,2025-03-12,1000,142,895,565591.31,12390.35,78,6,257.6,5
USSD_SERVICE,2025-03-12,43974695,24203302,63177614,88130944035.45,2059729658.13,2169091,268485,16.3,82169
WALLET_APP,2025-03-12,1795369417,1441861737,16842524649,64989475981826.61,1130710484029.49,222690687,5574893,0.9,6086906
AGENT_BANKING,2025-03-13,345930,181654,618134,601094266.34,7374855.71,39329,4064,28.9,3896
ATM_NETWORK,2025-03-13,1085525,459421,2723039,2242170933.47,48526872.58,110896,5644,98.6,20641
CORPORATE_PORTAL,2025-03-13,1855772,1322236,11610787,57134196046.57,672291465.99,131047,7903,16.7,25583
INTERNET_BANKING,2025-03-13,17975481,12164888,44726215,10639237110.1,243495845.16,1337883,142991,37.1,130474
MOBILE_BANKING,2025-03-13,2969608191,2532917589,27291537725,8802357455610.26,125912413641.98,229616738,6826194,10.9,17444600
POS_TERMINALS,2025-03-13,1000,169,1216,748834.07,12592.09,187,5,208.5,11
USSD_SERVICE,2025-03-13,44393608,31639270,276623139,1103341322081.32,9730632764.6,8296750,309192,34.7,263187
WALLET_APP,2025-03-13,1828076876,1604280895,8693669846,32660428824173.66,526711244362.84,86356839,1674189,9.5,5122272
AGENT_BANKING,2025-03-14,347545,141626,1234298,5096434841.21,116510655.01,50413,1139,117.2,6706
ATM_NETWORK,2025-03-14,1093562,593845,2436480,1272828014.26,30625135.78,191048,11581,101.9,8848
CORPORATE_PORTAL,2025-03-14,1857947,1179757,12309719,43884635742.72,449484679.98,159006,13500,40.1,15474
INTERNET_BANKING,2025-03-14,18217399,10621882,45390731,45271354594.47,622927503.34,1560241,70891,24.1,83378
MOBILE_BANKING,2025-03-14,2984466384,2216497610,20020767836,53879416246062.99,673844658415.19,194458937,4945274,14.7,17640449
POS_TERMINALS,2025-03-14,1000,147,758,2599998.59,23602.89,74,7,143.3,10
USSD_SERVICE,2025-03-14,44587719,22638202,175030212,268418161039.64,3263714558.8,6578814,149628,36.9,214292
WALLET_APP,2025-03-14,1869974761,1633720448,14983680056,30844518569679.75,310162459390.28,193656460,5411192,2.1,11049963
AGENT_BANKING,2025-03-15,346957,177566,1235661,665886090.12,10399473.87,94203,2252,55.9,3332
ATM_NETWORK,2025-03-15,1089497,391642,3641367,17870852703.83,428437251.65,167996,7626,99.7,20159
CORPORATE_PORTAL,2025-03-15,1861127,1267447,13411869,52907717740.16,1196440247.71,258037,12570,18.4,32961
INTERNET_BANKING,2025-03-15,18292658,12592678,60384578,21825968348.83,184285501.86,1505203,39853,28.1,153580
MOBILE_BANKING,2025-03-15,3000732697,2588531884,8694201920,34535008857413.75,467655240436.05,92933898,7153757,6.6,4604116
POS_TERMINALS,2025-03-15,1000,308,1084,805512.2,18648.82,126,16,206.6,16
USSD_SERVICE,2025-03-15,45132033,28026593,221788027,494534668825.13,7387923188.06,8154835,128362,6.4,526034
WALLET_APP,2025-03-15,1894991291,1461141807,16110850174,23812171544171.05,451172348274.68,140649631,6567784,0.1,6421379
AGENT_BANKING,2025-03-16,349504,158192,1059246,2224471316.44,46949737.05,60131,1729,104.4,4420
ATM_NETWORK,2025-03-16,1094108,382023,4473577,9908166584.59,239121648.69,297133,4287,33.3,25022
CORPORATE_PORTAL,2025-03-16,1873701,1196444,11543355,32387269718.26,804400479.59,402996,5302,44.0,29009
INTERNET_BANKING,2025-03-16,18450191,11460592,75813823,44477800648.09,936889015.94,1907688,64954,34.6,43405
MOBILE_BANKING,2025-03-16,3028463756,2282581315,25414256656,15183849628018.29,212772927188.26,173865697,4896951,4.2,19601535
POS_TERMINALS,2025-03-16,1001,171,1985,4211993.3,87830.19,348,5,91.7,14
USSD_SERVICE,2025-03-16,45339518,27993732,307416750,1348400615924.05,15522874098.71,11688656,146350,35.4,539454
WALLET_APP,2025-03-16,1925173238,1630893302,12508056483,35843389194664.82,599815830653.24,175573162,7551692,12.1,4457289
AGENT_BANKING,2025-03-17,348946,122081,1352523,4621037271.65,72776412.86,74217,1486,75.3,2314
ATM_NETWORK,2025-03-17,1095819,357235,3380136,11170094345.12,138722080.49,140015,3776,70.4,17403
CORPORATE_PORTAL,2025-03-17,1882935,1226591,3727998,17602089607.99,160851969.39,128796,6913,40.5,8123
INTERNET_BANKING,2025-03-17,18473808,12175259,72659729,308610357276.93,5604823514.74,1192969,109116,5.4,139614
MOBILE_BANKING,2025-03-17,3063292273,2746577571,17075941273,23370611952339.55,374918639564.33,99275830,4809010,11.1,16333965
POS_TERMINALS,2025-03-17,1000,226,665,1898872.74,21380.27,100,3,148.3,7
USSD_SERVICE,2025-03-17,45633562,27917521,290009668,864384873031.93,14390839389.2,10305355,276647,5.6,588634
WALLET_APP,2025-03-17,1972782267,1468360833,7008548705,11062315483253.32,223099637020.48,64814242,4487872,3.2,6233273
AGENT_BANKING,2025-03-18,351545,136841,1438018,2132652954.38,50074318.2,111017,2331,106.5,4140
ATM_NETWORK,2025-03-18,1100073,373682,2853411,12413337740.15,190279133.74,154589,8526,81.2,13241
CORPORATE_PORTAL,2025-03-18,1906448,1183417,11007095,21800681583.22,463891562.04,374686,6803,9.4,32839
INTERNET_BANKING,2025-03-18,18534830,12122425,85808445,140127779630.32,1399563612.68,2690825,49321,35.9,235136
MOBILE_BANKING,2025-03-18,3139349857,2606061391,11793365152,54136157091324.24,1244318578658.3,138186550,8605914,3.7,10420074
POS_TERMINALS,2025-03-18,1000,253,1145,2548710.66,53561.16,85,4,258.7,8
USSD_SERVICE,2025-03-18,46301736,29181594,146458750,321591111806.37,5544283359.69,2694223,172117,19.6,177638
WALLET_APP,2025-03-18,2011345536,1538792269,5674706063,19198349556450.86,381445359966.73,47244546,4636798,8.5,4467487
AGENT_BANKING,2025-03-19,350202,117970,329449,970159253.2,9229189.42,19334,1338,75.8,872
ATM_NETWORK,2025-03-19,1103470,426350,1978040,8189698050.9,116777193.63,105099,8957,56.6,15781
CORPORATE_PORTAL,2025-03-19,1914105,1155602,9220772,36554697039.51,609148887.19,232734,5969,26.8,24991
INTERNET_BANKING,2025-03-19,18601140,13230596,42738342,19978989018.36,369983562.43,1004751,41613,20.4,101429
MOBILE_BANKING,2025-03-19,3197898734,2625155898,14940770227,63757234901217.79,1211048966071.58,198603366,12648820,5.5,4124189
POS_TERMINALS,2025-03-19,1000,228,1193,4702868.53,50379.84,179,11,172.4,6
USSD_SERVICE,2025-03-19,46821226,31234890,342326122,548333094844.99,5721844085.35,4295407,143904,32.4,918542
WALLET_APP,2025-03-19,2029402183,1576568926,9877695766,29134330575419.84,586306003135.05,24381195,2640845,15.0,5402506
AGENT_BANKING,2025-03-20,353319,168636,1439798,4909253022.73,77750949.34,64550,4214,55.9,5311
ATM_NETWORK,2025-03-20,1112866,595856,2511222,5736949244.13,107103350.82,141654,9948,59.5,3900
CORPORATE_PORTAL,2025-03-20,1917109,1258084,13602227,3823618938.78,36411373.2,289534,9343,26.1,31162
INTERNET_BANKING,2025-03-20,18621333,11002254,127681508,316688628161.86,4208926466.7,4202463,75838,15.2,89026
MOBILE_BANKING,2025-03-20,3243254407,2554829982,22308782647,55860180604819.8,970436585592.26,125485742,3831306,4.1,18338970
POS_TERMINALS,2025-03-20,1000,260,1841,4390836.43,75556.08,118,9,236.9,8
USSD_SERVICE,2025-03-20,47382439,30942345,320655763,581950609254.4,8146395628.11,3623948,342177,17.0,721483
WALLET_APP,2025-03-20,2075010816,1681088841,20101290536,25120282035808.58,552421387400.36,248758443,7748264,11.1,9762205
AGENT_BANKING,2025-03-21,355407,181948,875467,2557649121.56,21927526.27,50156,2229,24.2,5215
ATM_NETWORK,2025-03-21,1109842,467886,2504936,5815270195.79,76852580.89,128465,4108,54.4,7316
CORPORATE_PORTAL,2025-03-21,1938300,1112283,9564272,22161394481.88,346227691.37,330738,13066,27.1,16569
INTERNET_BANKING,2025-03-21,18897802,10435560,55219824,80712350634.55,1543251318.21,1260917,80500,6.7,156936
MOBILE_BANKING,2025-03-21,3318410443,2645941303,26815849813,72214497054404.42,814222710779.12,237688075,7363981,1.5,16239224
POS_TERMINALS,2025-03-21,1000,253,2584,9848432.15,215504.26,242,5,205.2,29
USSD_SERVICE,2025-03-21,47761981,25042575,154690460,109594131525.34,1514725566.65,2541743,148171,9.7,199969
WALLET_APP,2025-03-21,2110405870,1816785355,12109337606,5996533060912.69,102887267230.96,89966095,4860779,8.5,6824132
AGENT_BANKING,2025-03-22,354696,151233,795276,2209963116.87,42301657.17,33214,3068,70.3,2670
ATM_NETWORK,2025-03-22,1117913,410346,4137172,7588931932.44,134935700.87,213409,6148,86.6,7134
CORPORATE_PORTAL,2025-03-22,1961214,1198619,8613681,14748946417.61,211392671.3,330972,4551,12.0,11937
INTERNET_BANKING,2025-03-22,19108351,13755199,132904045,220433863924.6,3170002707.87,3049945,161963,24.9,291900
MOBILE_BANKING,2025-03-22,3367413482,2916096934,34926042145,40525808988157.32,764945382481.29,413932463,5169854,5.2,34159452
POS_TERMINALS,2025-03-22,1000,165,972,207056.75,4932.41,114,5,238.5,8
USSD_SERVICE,2025-03-22,48106695,25525169,116703984,41272027300.97,653615807.24,1981629,257449,5.2,88009
WALLET_APP,2025-03-22,2135005133,1792659973,7834038264,10591341430989.79,251842301079.92,114581548,5472942,2.9,6925450
AGENT_BANKING,2025-03-23,355225,153540,928818,294005871.49,4225803.1,53518,3327,73.4,1951
ATM_NETWORK,2025-03-23,1118661,451071,4559678,16005482693.95,169679467.12,324881,4460,102.2,17294
CORPORATE_PORTAL,2025-03-23,1973306,1324095,4543870,2427891416.03,20499267.91,180275,15768,38.4,10649
INTERNET_BANKING,2025-03-23,19373806,10507858,121074767,83502908666.28,1938557037.61,3135939,59670,9.2,302064
MOBILE_BANKING,2025-03-23,3390821368,2777903629,16316492428,62467904073264.09,1101971409774.45,163870006,4878177,3.6,13029016
POS_TERMINALS,2025-03-23,1000,308,2292,5057010.18,124087.46,232,13,194.4,32
USSD_SERVICE,2025-03-23,48582376,31438682,304316586,812549643671.0,8807508215.15,4488658,287894,18.6,575381
WALLET_APP,2025-03-23,2166762794,1727204732,8318892207,11750749130493.13,159003035930.92,75650705,8493640,3.5,8277888
AGENT_BANKING,2025-03-24,357134,129336,1347289,1032620181.47,23806466.47,80075,1919,66.8,5980
ATM_NETWORK,2025-03-24,1128649,602276,5009507,12249377879.74,173456751.32,298727,11531,50.0,5096
CORPORATE_PORTAL,2025-03-24,1977419,1263757,3180521,12886076432.22,316514840.86,97879,6475,19.6,7774
