product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents
WALLET_APP,2026-05-03,250014,211936,2210699,6758470001.44,158103403.58,14741,862,13.1,1548
AGENT_BANKING,2026-05-04,70182,29725,144297,203068486.5,4810149.12,9015,442,43.1,537
ATM_NETWORK,2026-05-04,182806,60144,711848,655155736.75,13104420.78,34386,1184,118.5,5316
CORPORATE_PORTAL,2026-05-04,20762,12944,51939,164175611.63,4032842.69,1633,154,10.8,110
INTERNET_BANKING,2026-05-04,149820,90165,954560,4547324772.98,58556506.84,10206,1029,38.7,2417
MOBILE_BANKING,2026-05-04,365584,296285,1960017,8658500664.4,108629234.3,25930,342,14.0,979
POS_TERMINALS,2026-05-04,19190,2230,11344,15829682.27,196226.1,998,82,284.3,104
USSD_SERVICE,2026-05-04,361108,221984,1825379,4062231828.27,90809563.43,29999,1549,26.5,1491
WALLET_APP,2026-05-04,254416,179699,2073285,699882856.51,16542941.0,5158,526,7.6,810
AGENT_BANKING,2026-05-05,70320,26374,138728,50900916.88,547339.67,4395,219,119.0,557
ATM_NETWORK,2026-05-05,183169,99208,512787,1537869871.19,26571578.33,31586,1310,68.5,1127
CORPORATE_PORTAL,2026-05-05,21003,11235,33276,49247169.16,952472.7,835,97,11.4,54
INTERNET_BANKING,2026-05-05,150453,80357,914340,3000640649.08,68513179.33,30611,899,43.4,909
MOBILE_BANKING,2026-05-05,373532,274918,869726,1133866783.31,12245376.3,4871,1091,1.1,564
POS_TERMINALS,2026-05-05,19123,3798,15969,45911966.09,1097655.16,1063,196,94.8,186
USSD_SERVICE,2026-05-05,362995,248835,966344,3813590847.85,72572943.3,36726,2362,28.8,1753
WALLET_APP,2026-05-05,259081,227924,637426,2400499984.94,51827357.92,7244,298,14.0,636
AGENT_BANKING,2026-05-06,70786,38739,442325,282480663.05,4955745.99,14543,559,67.2,1214
ATM_NETWORK,2026-05-06,184589,84271,906586,917658701.93,19853531.08,47277,1491,61.0,5716
CORPORATE_PORTAL,2026-05-06,21099,11839,131388,92750915.2,1610128.02,1675,45,44.2,355
INTERNET_BANKING,2026-05-06,152515,107166,275559,800151736.18,17943049.25,6912,848,22.4,812
MOBILE_BANKING,2026-05-06,380203,327772,1460985,2792008666.22,59871276.33,19737,503,13.6,745
POS_TERMINALS,2026-05-06,18884,4526,39998,47501568.62,529118.63,4403,243,90.6,590
USSD_SERVICE,2026-05-06,365378,259837,2029808,3219750613.55,61204943.97,66695,817,6.7,2811
WALLET_APP,2026-05-06,264991,209748,1946289,1452114219.78,26246258.45,5035,674,5.6,1488
AGENT_BANKING,2026-05-07,71386,34762,398394,1515038438.59,30885852.32,20544,612,95.7,2795
ATM_NETWORK,2026-05-07,183965,74301,445769,106157390.49,2483938.33,18623,1555,60.0,1286
CORPORATE_PORTAL,2026-05-07,21277,13092,85780,203133736.6,2540190.15,1194,48,24.1,190
INTERNET_BANKING,2026-05-07,153782,107400,478824,272127272.26,6147570.75,5208,423,37.3,448
MOBILE_BANKING,2026-05-07,386814,291570,1226573,2563620273.79,43114705.11,12030,971,1.4,852
POS_TERMINALS,2026-05-07,18760,4520,44859,28536820.39,293672.54,4652,74,277.0,178
USSD_SERVICE,2026-05-07,370478,229044,2250753,7621917416.38,81182704.21,47075,2691,38.0,6463
WALLET_APP,2026-05-07,271045,232186,2350747,9109697954.95,142875310.76,4649,760,10.5,1239
AGENT_BANKING,2026-05-08,71102,29539,99967,184282953.53,4250402.12,4584,252,58.2,105
ATM_NETWORK,2026-05-08,183943,76396,457864,858286173.64,11895461.93,29247,1505,59.7,3558
CORPORATE_PORTAL,2026-05-08,21586,12847,60758,32524748.96,279995.49,2343,113,6.8,42
INTERNET_BANKING,2026-05-08,155809,110141,528053,1452205447.33,16192486.7,6002,814,39.2,1553
MOBILE_BANKING,2026-05-08,393061,298341,2208607,5862537339.88,69976103.9,12767,474,5.7,1761
POS_TERMINALS,2026-05-08,18435,5302,24702,65431716.48,1608311.4,3018,264,106.0,365
USSD_SERVICE,2026-05-08,373900,207916,769808,1978862949.76,43856208.57,26306,926,40.1,950
WALLET_APP,2026-05-08,276863,240252,1725435,1164416457.38,10018772.7,23212,319,3.2,553
AGENT_BANKING,2026-05-09,70994,35616,197061,414114549.83,5501591.27,9675,650,110.1,935
ATM_NETWORK,2026-05-09,185450,68294,331871,88439245.77,2048416.34,16143,1645,33.3,1306
CORPORATE_PORTAL,2026-05-09,21773,12325,135446,134813632.66,2109972.34,2813,123,21.6,250
INTERNET_BANKING,2026-05-09,156584,94156,354325,1343257103.56,26599353.37,9719,768,41.3,426
MOBILE_BANKING,2026-05-09,399023,347169,1430980,6235293251.74,110065675.68,3816,1689,11.8,917
POS_TERMINALS,2026-05-09,18376,4469,28800,106472389.11,1657503.12,3207,167,156.5,272
USSD_SERVICE,2026-05-09,377248,271546,684723,1301373303.26,20849665.96,11759,2140,20.5,935
WALLET_APP,2026-05-09,283407,226597,1241657,2224568839.96,51469049.25,2811,306,7.6,385
AGENT_BANKING,2026-05-10,71520,27414,194077,309995330.34,5815001.31,13434,571,48.6,1180
ATM_NETWORK,2026-05-10,186944,95562,312647,1291687610.53,25303574.7,18355,931,40.2,1803
CORPORATE_PORTAL,2026-05-10,21925,12393,139924,90460607.48,1616174.01,4047,140,42.8,257
INTERNET_BANKING,2026-05-10,158324,94721,283888,1022556023.11,21413076.27,4965,496,12.0,159
MOBILE_BANKING,2026-05-10,408893,292245,3288723,5770072891.33,108696993.12,35668,1209,0.3,369
POS_TERMINALS,2026-05-10,18249,5633,52205,109093218.53,917559.15,7975,295,297.5,210
USSD_SERVICE,2026-05-10,380970,203409,1321731,4072296503.0,79462855.86,24804,1052,20.8,2811
WALLET_APP,2026-05-10,289824,256189,2220462,2209464315.1,37574710.79,7427,415,1.5,818
AGENT_BANKING,2026-05-11,71785,30361,167612,774922746.73,18601379.98,9205,519,53.1,1006
ATM_NETWORK,2026-05-11,187203,68629,267049,471853629.81,10566720.55,12719,1035,96.8,1421
CORPORATE_PORTAL,2026-05-11,22013,14542,139428,172623223.69,2916943.29,1818,43,38.7,134
INTERNET_BANKING,2026-05-11,158718,112874,669858,2374878627.2,33722324.52,11287,630,13.7,1431
MOBILE_BANKING,2026-05-11,417552,363973,1122381,3193649254.3,52723709.06,10817,1140,13.4,209
POS_TERMINALS,2026-05-11,18066,3737,39527,134890753.03,2442118.44,5796,79,93.7,237
USSD_SERVICE,2026-05-11,382092,252611,2817151,13909032648.34,158366630.08,103692,1129,12.6,3383
WALLET_APP,2026-05-11,292539,215906,1083248,3693661987.25,56980356.89,4182,537,4.4,206
AGENT_BANKING,2026-05-12,71914,26088,91514,35722657.45,542282.64,6808,268,93.7,482
ATM_NETWORK,2026-05-12,189056,101485,497337,777236911.3,19033726.85,23090,2165,56.6,3689
CORPORATE_PORTAL,2026-05-12,22129,11467,56866,59076572.49,1308339.32,770,130,15.5,112
INTERNET_BANKING,2026-05-12,159992,80668,358835,974731429.55,12309724.28,11205,387,23.5,966
MOBILE_BANKING,2026-05-12,423807,349591,3472544,11885788780.48,137942640.47,32583,1211,12.3,1413
POS_TERMINALS,2026-05-12,17874,4683,15557,68275796.88,1383006.57,2564,82,277.3,170
USSD_SERVICE,2026-05-12,385539,263683,669392,2221466754.88,32220674.2,26676,1898,22.1,1319
WALLET_APP,2026-05-12,299387,214159,846188,3027359156.56,31061693.01,1592,316,7.0,208
AGENT_BANKING,2026-05-13,72475,25019,211024,650754926.71,13760647.77,12502,550,68.1,995
ATM_NETWORK,2026-05-13,188449,82249,660863,2287046730.1,42301271.49,33347,1868,74.8,4540
CORPORATE_PORTAL,2026-05-13,22333,13853,95500,219004599.4,1905950.01,3608,155,38.9,216
INTERNET_BANKING,2026-05-13,160525,93998,625187,2720290664.85,22785951.91,16776,762,21.4,790
MOBILE_BANKING,2026-05-13,426853,348401,1743098,4620540030.7,53286160.42,12403,950,14.1,1471
POS_TERMINALS,2026-05-13,17797,5876,68744,170191509.39,4130904.25,6021,160,122.1,442
USSD_SERVICE,2026-05-13,387736,238037,1158817,1507962436.15,13619438.51,31248,2540,39.9,1611
WALLET_APP,2026-05-13,303257,268604,2570882,5455215678.87,81247018.94,12072,652,14.4,1969
AGENT_BANKING,2026-05-14,72239,38522,224726,847067839.85,10478103.62,15044,534,44.8,1708
ATM_NETWORK,2026-05-14,188007,87627,898550,2794615731.53,41235372.41,32808,1818,112.5,5229
CORPORATE_PORTAL,2026-05-14,22567,14979,52122,180514099.86,2800806.74,1297,98,20.0,116
INTERNET_BANKING,2026-05-14,162664,82871,539189,1312775120.89,21576289.11,19842,283,8.2,283
MOBILE_BANKING,2026-05-14,434565,343041,2566792,4161551430.04,88835773.49,29360,1567,10.3,993
POS_TERMINALS,2026-05-14,17629,5305,50124,221985046.24,4672344.86,8643,162,288.5,187
USSD_SERVICE,2026-05-14,389054,249000,1898284,3087385340.89,64707553.05,31455,1062,20.3,2998
WALLET_APP,2026-05-14,305411,218199,2035766,881457799.26,16438783.06,16060,371,7.2,503
AGENT_BANKING,2026-05-15,72185,37623,418422,1886432284.57,16288533.09,12897,794,98.1,3052
ATM_NETWORK,2026-05-15,188545,88486,731847,1227307864.03,9864979.09,25236,1469,95.6,4240
CORPORATE_PORTAL,2026-05-15,22712,14506,104000,331497683.45,5474908.08,1288,98,25.2,301
INTERNET_BANKING,2026-05-15,163813,103767,761633,3023288233.92,42037896.75,19008,727,18.9,1310
MOBILE_BANKING,2026-05-15,443741,383955,4268737,7186233006.93,167610091.48,58857,1488,10.7,4139
POS_TERMINALS,2026-05-15,17642,5451,46749,41850783.58,510884.83,3243,94,94.2,578
USSD_SERVICE,2026-05-15,391082,238805,1029202,2653217232.7,44860086.19,27423,1855,13.2,1355
WALLET_APP,2026-05-15,307044,219828,1222755,3295772832.4,38252514.13,5108,895,7.3,155
AGENT_BANKING,2026-05-16,72032,35535,326689,832815978.73,20041927.23,22344,594,69.0,1643
ATM_NETWORK,2026-05-16,188644,79545,279473,782978990.56,16555219.74,13665,1298,59.0,1161
CORPORATE_PORTAL,2026-05-16,22743,12506,92290,320225705.15,7185980.13,2447,128,31.4,266
INTERNET_BANKING,2026-05-16,166093,93133,1038089,4659673273.23,90079134.81,22742,430,22.0,2359
MOBILE_BANKING,2026-05-16,451880,371999,3055761,8944097307.85,138177012.56,19413,806,14.1,2933
POS_TERMINALS,2026-05-16,17421,4112,12572,44261678.08,600293.67,1398,114,123.9,125
USSD_SERVICE,2026-05-16,393755,278329,2573052,6484258083.55,77294355.48,57829,2119,32.8,3655
WALLET_APP,2026-05-16,310608,225737,1273926,1288503254.14,22730311.04,11003,835,10.0,1219
AGENT_BANKING,2026-05-17,72096,37817,335020,1124552080.07,14018727.4,22630,406,24.3,2011
ATM_NETWORK,2026-05-17,189233,79755,843111,1677252897.8,38406498.56,28449,831,60.6,4924
CORPORATE_PORTAL,2026-05-17,22869,11977,58948,130363643.93,1048556.63,1273,75,21.3,127
INTERNET_BANKING,2026-05-17,166720,87269,574459,1418065063.82,31674447.56,10662,446,35.6,741
MOBILE_BANKING,2026-05-17,460346,338765,3270751,14306133140.23,231726839.82,39846,835,3.4,930
POS_TERMINALS,2026-05-17,17204,1818,7587,32692687.35,376446.87,617,82,213.4,33
USSD_SERVICE,2026-05-17,396002,199843,1739562,8144409098.32,134369477.19,40920,949,34.4,3159
WALLET_APP,2026-05-17,318027,236265,2232929,479943804.59,11246196.25,14607,648,13.2,1319
AGENT_BANKING,2026-05-18,72559,28916,316972,527793373.17,9424474.59,12610,315,76.2,1528
ATM_NETWORK,2026-05-18,189727,66605,662526,2788100823.59,52682461.45,46432,745,22.1,2763
CORPORATE_PORTAL,2026-05-18,22939,11924,109788,211816808.6,3736744.51,2740,102,22.4,299
INTERNET_BANKING,2026-05-18,167776,113564,866319,2653940817.62,36372931.04,22629,464,8.3,1130
MOBILE_BANKING,2026-05-18,466708,370165,2768128,8427934653.92,89832096.41,2907,1041,12.0,1782
POS_TERMINALS,2026-05-18,17178,3883,40707,45806038.52,731211.68,3326,129,254.5,491
USSD_SERVICE,2026-05-18,400805,284116,2076202,2018154945.86,38476110.23,57342,2478,37.8,2194
WALLET_APP,2026-05-18,322707,284940,1904543,8237492252.14,161598569.16,16872,461,2.1,1141
AGENT_BANKING,2026-05-19,73009,25981,119997,360905212.95,6219835.35,5992,590,34.2,289
ATM_NETWORK,2026-05-19,190156,58558,428002,426050322.78,5150323.66,18050,920,111.4,3274
CORPORATE_PORTAL,2026-05-19,23082,12077,44671,159333093.26,2037049.31,850,96,17.5,120
INTERNET_BANKING,2026-05-19,168808,102696,658786,2605640703.03,42147573.45,12665,1145,30.6,1342
MOBILE_BANKING,2026-05-19,476603,424927,3031694,3760139555.79,44803367.01,45442,1599,6.7,698
POS_TERMINALS,2026-05-19,17188,4517,40864,144712311.74,2262389.75,4931,135,128.1,470
USSD_SERVICE,2026-05-19,402379,244638,2080420,3155141886.41,53768007.31,73342,2247,28.7,2508
WALLET_APP,2026-05-19,324782,261567,1304131,1232610063.99,22972138.21,15646,503,13.2,274
AGENT_BANKING,2026-05-20,73595,35381,348126,697208416.68,12411706.7,11535,636,74.5,2631
ATM_NETWORK,2026-05-20,189597,90564,520320,1141605699.46,12063955.74,38153,968,91.5,1961
CORPORATE_PORTAL,2026-05-20,23252,12670,138880,374367287.87,9114532.94,4051,45,10.5,362
INTERNET_BANKING,2026-05-20,170451,102931,1224081,2097309317.99,40522186.99,34292,509,27.9,1477
MOBILE_BANKING,2026-05-20,479578,341535,1771753,964174901.48,19043634.58,2121,430,13.8,475
POS_TERMINALS,2026-05-20,17146,4477,38645,36107914.25,575430.1,2347,189,293.7,157
USSD_SERVICE,2026-05-20,406201,271500,1051255,1270704271.59,29374866.58,22064,1912,31.1,1515
WALLET_APP,2026-05-20,329548,295711,1043503,3848469207.28,31187231.95,14075,918,2.7,776
AGENT_BANKING,2026-05-21,73415,36225,219202,559790168.48,8601337.49,16767,708,105.6,1277
ATM_NETWORK,2026-05-21,188649,92751,984551,1642346665.35,25343337.32,46197,1208,38.3,7233
CORPORATE_PORTAL,2026-05-21,23499,12589,133523,551494547.1,6898509.78,3410,89,28.0,352
INTERNET_BANKING,2026-05-21,171132,103032,536310,2439658451.8,26892572.0,16676,919,15.8,664
MOBILE_BANKING,2026-05-21,484935,391085,2782940,8182519070.76,157183846.32,18796,681,11.2,1143
POS_TERMINALS,2026-05-21,16957,4217,46343,103051915.89,2559213.48,5961,195,150.6,653
USSD_SERVICE,2026-05-21,409024,267643,2472863,2205682655.72,52338639.6,67236,1697,33.4,6147
WALLET_APP,2026-05-21,336446,279569,1419083,544922309.05,5037279.97,10515,1242,5.4,876
AGENT_BANKING,2026-05-22,73851,23733,227114,931444475.36,10108104.65,16721,286,34.2,1601
ATM_NETWORK,2026-05-22,189307,59581,517180,1777653694.01,24826952.6,22311,1003,21.0,3014
CORPORATE_PORTAL,2026-05-22,23748,12327,147747,51281560.93,887985.66,1729,60,21.8,350
INTERNET_BANKING,2026-05-22,171626,103276,1076613,983359777.79,14921968.15,37378,1208,31.1,2067
MOBILE_BANKING,2026-05-22,490762,423194,1718049,6325539220.98,53573036.9,21624,721,3.1,1221
POS_TERMINALS,2026-05-22,16797,5772,43134,198539952.6,3553610.16,6277,171,240.3,213
USSD_SERVICE,2026-05-22,415045,276686,1848399,5998106765.33,92361055.77,63652,2580,32.7,5343
WALLET_APP,2026-05-22,343549,297607,3127736,14576782985.2,153694617.9,14485,1295,0.4,2956
AGENT_BANKING,2026-05-23,73862,24332,193709,682573882.7,9215288.82,9174,455,34.9,512
ATM_NETWORK,2026-05-23,191153,101854,786034,1870157271.38,37937581.98,34317,1601,45.2,4778
CORPORATE_PORTAL,2026-05-23,23826,13000,122990,110919770.15,2356250.28,4405,82,26.4,172
INTERNET_BANKING,2026-05-23,173650,110882,1290287,3893600592.82,66211973.38,41537,949,10.6,3674
MOBILE_BANKING,2026-05-23,495068,355711,2576425,6334047835.47,62378440.9,12813,1668,8.7,480
POS_TERMINALS,2026-05-23,16794,4379,18233,24369170.64,304110.06,3025,74,235.2,188
USSD_SERVICE,2026-05-23,419956,298838,1660111,1884508335.23,37621679.9,39265,1962,28.4,3128
WALLET_APP,2026-05-23,348304,253895,927329,2900882072.05,61839269.02,11980,970,9.9,748
AGENT_BANKING,2026-05-24,73501,33430,104767,62734364.88,1187056.33,7333,809,77.8,713
ATM_NETWORK,2026-05-24,190506,91641,1062744,2150412982.97,23580929.63,52465,1245,31.1,3278
CORPORATE_PORTAL,2026-05-24,23940,14638,136561,481127767.8,8015607.9,5289,64,30.9,401
INTERNET_BANKING,2026-05-24,174021,102030,311042,838205845.37,18822431.47,8143,470,24.7,293
MOBILE_BANKING,2026-05-24,505128,386620,1766963,5543571827.23,81582380.2,25936,837,10.9,738
POS_TERMINALS,2026-05-24,16783,3708,9940,14646736.99,197048.43,895,102,66.3,79
USSD_SERVICE,2026-05-24,421951,218683,2393714,1116692220.1,11318432.03,26277,2173,34.6,3979
WALLET_APP,2026-05-24,353013,254776,2902747,2066290697.51,36180117.96,4772,1137,0.5,1132
