product_code,period_date,total_users,active_users,new_users,churned_users,total_transactions,successful_transactions,failed_transactions,failed_txn_rate,transaction_volume,total_revenue,fee_revenue,uptime_percentage,downtime_hours,downtime_minutes,avg_response_time_ms,api_error_rate,total_complaints,resolved_complaints,csat_score,fraud_event_count,security_incident_count
WALLET_01,2032-08-03,509245,359514,515,233,66510,65087,1423,2.1406,110483098.0,3424976.0,449558.0,99.36,0.0277,1.66,296,1.073,105,96,3.85,0,0
WALLET_01,2032-08-04,507817,377529,516,169,69842,68273,1569,2.2475,93933711.0,2911945.0,358074.0,99.06,0.0275,1.65,341,0.973,95,82,4.15,0,0
WALLET_01,2032-08-05,511537,371548,469,234,68736,66950,1786,2.5984,123080260.0,3815488.0,487277.0,99.02,0.0267,1.6,352,0.936,99,91,4.13,0,0
WALLET_01,2032-08-06,507788,370026,315,190,68454,66709,1745,2.5501,115661509.0,3585507.0,435200.0,99.35,0.0268,1.61,304,1.187,75,68,4.01,0,0
WALLET_01,2032-08-07,512802,383263,499,226,70903,69492,1411,1.9903,123759232.0,3836536.0,501007.0,99.45,0.0225,1.35,287,1.215,104,98,3.98,0,0
WALLET_01,2032-08-08,514285,381356,575,206,70550,68809,1741,2.469,107458011.0,3331198.0,438284.0,99.28,0.0282,1.69,318,0.984,93,82,3.91,0,0
WALLET_01,2032-08-09,515018,382252,489,177,70716,69127,1589,2.2482,114515963.0,3549995.0,460420.0,99.09,0.0302,1.81,322,1.071,70,65,3.86,0,0
WALLET_01,2032-08-10,505879,362198,554,219,67006,65363,1643,2.4525,105223603.0,3261932.0,403399.0,99.18,0.0222,1.33,276,0.932,83,67,4.04,0,0
WALLET_01,2032-08-11,506267,375835,519,253,69529,68009,1520,2.1865,104235703.0,3231307.0,437304.0,99.61,0.023,1.38,281,1.11,114,108,4.03,0,0
WALLET_01,2032-08-12,513118,370694,536,208,68578,67042,1536,2.2406,111888751.0,3468551.0,447165.0,99.12,0.023,1.38,308,1.032,91,79,3.97,0,0
WALLET_01,2032-08-13,505077,380968,611,267,70479,68828,1651,2.3433,115630968.0,3584560.0,461058.0,99.63,0.0265,1.59,288,1.116,96,92,4.18,0,0
WALLET_01,2032-08-14,508886,390669,602,162,72273,70636,1637,2.2652,108024660.0,3348764.0,435574.0,99.59,0.0232,1.39,318,1.152,98,90,3.92,0,0
WALLET_01,2032-08-15,513160,377218,632,175,69785,68369,1416,2.0297,110126695.0,3413928.0,485124.0,99.18,0.0277,1.66,315,0.933,115,107,3.97,0,0
WALLET_01,2032-08-16,509075,383848,563,264,71011,69329,1682,2.3693,111161803.0,3446016.0,450624.0,99.22,0.0235,1.41,346,1.101,93,85,4.13,0,0
WALLET_01,2032-08-17,509657,366930,397,171,67882,66238,1644,2.4233,108952822.0,3377537.0,449360.0,99.19,0.0238,1.43,286,1.041,106,97,4.05,0,0
WALLET_01,2032-08-18,513614,372512,506,210,68914,67212,1702,2.47,115990130.0,3595694.0,458818.0,99.31,0.025,1.5,291,1.122,102,95,3.98,0,0
WALLET_01,2032-08-19,514134,378227,491,237,69971,68456,1515,2.1662,111125723.0,3444897.0,436087.0,99.25,0.0215,1.29,290,1.167,100,87,3.78,0,0
WALLET_01,2032-08-20,509044,366385,378,198,67781,66183,1598,2.3591,115880264.0,3592288.0,483545.0,99.21,0.0255,1.53,322,1.045,98,87,4.04,0,0
WALLET_01,2032-08-21,508277,383388,491,219,70926,69177,1749,2.4663,114201841.0,3540257.0,431401.0,99.48,0.0218,1.31,302,1.079,102,87,3.97,0,0
WALLET_01,2032-08-22,512023,388304,456,224,71836,70203,1633,2.2735,115750915.0,3588278.0,476411.0,99.42,0.0217,1.3,282,1.212,90,77,3.94,0,0
WALLET_01,2032-08-23,506112,377060,331,214,69756,68235,1521,2.1808,96442095.0,2989705.0,387707.0,98.98,0.0292,1.75,301,1.111,98,89,4.02,0,0
WALLET_01,2032-08-24,503591,377684,483,189,69871,68033,1838,2.6319,108892389.0,3375664.0,473109.0,99.4,0.0243,1.46,292,1.04,88,81,3.99,0,0
WALLET_01,2032-08-25,506692,381277,518,207,70536,68784,1752,2.4846,117051782.0,3628605.0,469118.0,99.3,0.025,1.5,308,1.156,92,81,4.0,0,0
WALLET_01,2032-08-26,512765,372062,675,236,68831,67444,1387,2.0153,108983380.0,3378485.0,457979.0,99.25,0.019,1.14,367,0.986,95,84,4.02,0,0
WALLET_01,2032-08-27,518160,393049,556,187,72714,71081,1633,2.2458,120951242.0,3749489.0,502053.0,99.22,0.0192,1.15,344,1.074,88,80,3.92,0,0
WALLET_01,2032-08-28,503540,382476,505,204,70758,69151,1607,2.2719,119740394.0,3711952.0,503694.0,99.02,0.02,1.2,235,1.143,99,89,3.93,0,0
WALLET_01,2032-08-29,511934,373611,463,243,69118,67691,1427,2.0648,113745536.0,3526112.0,459295.0,99.12,0.0222,1.33,343,1.276,89,80,3.93,0,0
WALLET_01,2032-08-30,508143,379054,559,231,70124,68295,1829,2.6096,102354546.0,3172991.0,424165.0,99.4,0.0255,1.53,296,1.002,116,109,4.0,0,0
WALLET_01,2032-08-31,508154,370414,420,274,68526,66888,1638,2.3906,106775195.0,3310031.0,455948.0,99.36,0.0228,1.37,275,1.177,98,97,4.05,0,0
WALLET_01,2032-09-01,508474,377226,440,256,69786,68150,1636,2.3454,113933556.0,3531940.0,449203.0,99.45,0.031,1.86,297,1.192,96,81,4.02,0,0
WALLET_01,2032-09-02,499820,354161,482,167,65519,63866,1653,2.5235,112507837.0,3487743.0,478394.0,99.35,0.0247,1.48,265,1.124,82,70,3.9,0,0
WALLET_01,2032-09-03,509162,396381,530,180,73330,71745,1585,2.1619,116879254.0,3623257.0,491788.0,99.48,0.0243,1.46,290,1.045,90,77,4.04,0,0
WALLET_01,2032-09-04,512533,386835,488,251,71564,69972,1592,2.2255,108615682.0,3367086.0,420812.0,99.47,0.0198,1.19,254,1.262,92,83,4.01,0,0
WALLET_01,2032-09-05,504464,390368,604,172,72218,70394,1824,2.5261,109438330.0,3392588.0,446843.0,99.32,0.019,1.14,324,1.237,100,84,4.07,0,0
WALLET_01,2032-09-06,510950,375868,518,171,69535,68011,1524,2.1929,110894016.0,3437714.0,469528.0,99.55,0.022,1.32,239,1.004,113,103,4.16,0,0
WALLET_01,2032-09-07,514245,391875,608,166,72496,70818,1678,2.3158,111078723.0,3443440.0,442648.0,99.13,0.0263,1.58,308,1.133,85,77,4.02,0,0
WALLET_01,2032-09-08,507119,383524,539,198,70951,69217,1734,2.445,108394133.0,3360218.0,413055.0,99.1,0.0232,1.39,290,0.89,69,59,4.14,0,0
WALLET_01,2032-09-09,518499,394830,564,169,73043,71450,1593,2.1812,119776453.0,3713070.0,486766.0,99.54,0.022,1.32,257,1.047,101,90,4.01,0,0
WALLET_01,2032-09-10,521225,384474,675,179,71127,69563,1564,2.1994,119082503.0,3691558.0,464360.0,98.98,0.0187,1.12,355,0.863,98,87,3.97,0,0
WALLET_01,2032-09-11,509069,374908,543,175,69357,67868,1489,2.147,101757107.0,3154470.0,352799.0,99.11,0.0268,1.61,333,0.948,113,101,3.89,0,0
WALLET_01,2032-09-12,507411,368496,454,177,68171,66801,1370,2.0107,111401351.0,3453442.0,460920.0,99.49,0.022,1.32,292,1.14,100,86,3.94,0,0
WALLET_01,2032-09-13,513701,375297,497,193,69429,67737,1692,2.438,116203374.0,3602305.0,441085.0,98.85,0.0267,1.6,367,0.976,106,94,3.99,0,0
WALLET_01,2032-09-14,509089,377124,685,198,69767,68199,1568,2.2477,110240563.0,3417457.0,423792.0,99.12,0.0218,1.31,301,0.891,109,91,4.03,0,0
WALLET_01,2032-09-15,509278,396565,413,218,73364,71590,1774,2.4188,119298830.0,3698264.0,498044.0,99.27,0.0213,1.28,342,1.228,88,84,4.13,0,0
WALLET_01,2032-09-16,507032,374628,671,227,69306,67871,1435,2.0716,108525573.0,3364293.0,429745.0,99.39,0.0203,1.22,304,0.996,99,85,4.08,0,0
WALLET_01,2032-09-17,507400,399646,431,147,73934,72199,1735,2.3475,114572190.0,3551738.0,438970.0,99.64,0.0168,1.01,308,1.012,98,96,3.84,0,0
WALLET_01,2032-09-18,506750,383060,684,234,70866,69291,1575,2.2225,116134982.0,3600184.0,489078.0,99.21,0.0238,1.43,329,1.072,101,85,3.99,0,0
WALLET_01,2032-09-19,506069,365038,599,183,67532,66035,1497,2.2173,114697367.0,3555618.0,476348.0,99.68,0.0202,1.21,302,1.232,88,81,3.85,0,0
WALLET_01,2032-09-20,512722,385902,527,214,71391,69614,1777,2.4892,118381720.0,3669833.0,458941.0,99.33,0.0158,0.95,311,1.295,89,84,3.96,0,0
WALLET_01,2032-09-21,510573,365121,449,181,67547,65982,1565,2.3175,106417722.0,3298949.0,445300.0,99.56,0.0263,1.58,283,1.142,99,88,3.96,0,0
WALLET_01,2032-09-22,509517,369460,519,206,68350,66569,1781,2.607,109207018.0,3385418.0,434546.0,99.53,0.0267,1.6,247,1.134,109,96,3.86,0,0
WALLET_01,2032-09-23,511529,373649,479,215,69125,67624,1501,2.1719,106162596.0,3291040.0,445313.0,99.19,0.023,1.38,265,0.796,111,94,3.85,0,0
WALLET_01,2032-09-24,511723,366985,395,192,67892,66383,1509,2.2234,108707160.0,3369922.0,463845.0,99.52,0.0193,1.16,311,1.138,87,77,3.85,0,0
WALLET_01,2032-09-25,512915,386601,411,259,71521,69920,1601,2.2392,114691996.0,3555452.0,476910.0,98.93,0.0257,1.54,270,1.291,101,94,4.1,0,0
WALLET_01,2032-09-26,512931,393973,432,210,72885,70958,1927,2.644,129526530.0,4015322.0,567545.0,99.13,0.0235,1.41,257,1.353,76,65,3.92,0,0
WALLET_01,2032-09-27,512356,368151,482,204,68107,66663,1444,2.1216,117551433.0,3644094.0,447730.0,98.93,0.0273,1.64,299,0.905,86,77,4.03,0,0
WALLET_01,2032-09-28,510386,385773,582,176,71368,69495,1873,2.6249,113278938.0,3511647.0,495299.0,99.04,0.0218,1.31,321,1.213,74,64,3.95,0,0
WALLET_01,2032-09-29,515307,386932,523,145,71582,69988,1594,2.227,112815453.0,3497279.0,423731.0,99.29,0.0247,1.48,258,0.968,107,92,4.05,0,0
WALLET_01,2032-09-30,511832,376190,660,213,69595,68011,1584,2.2772,121242963.0,3758532.0,506936.0,99.28,0.031,1.86,330,1.08,101,91,4.1,0,0
WALLET_01,2032-10-01,514723,393782,557,233,72849,71076,1773,2.4347,109498140.0,3394442.0,441728.0,99.46,0.0257,1.54,243,1.06,88,77,4.07,0,0
WALLET_01,2032-10-02,509003,370578,674,265,68556,66748,1808,2.6384,114747472.0,3557172.0,498367.0,99.07,0.023,1.38,321,1.033,109,97,4.12,0,0
WALLET_01,2032-10-03,507551,378363,326,207,69997,68353,1644,2.3496,111776887.0,3465083.0,457110.0,99.33,0.0302,1.81,276,1.338,110,101,4.18,0,0
WALLET_01,2032-10-04,515431,392914,591,213,72689,70883,1806,2.4853,113522132.0,3519186.0,458680.0,99.29,0.02,1.2,287,0.917,99,88,4.03,0,0
WALLET_01,2032-10-05,513846,383299,477,184,70910,69476,1434,2.0223,118115158.0,3661570.0,460043.0,99.49,0.0265,1.59,277,0.99,86,73,4.01,0,0
WALLET_01,2032-10-06,503739,378501,463,192,70022,68136,1886,2.6948,119809259.0,3714087.0,474254.0,99.58,0.0245,1.47,265,1.097,79,67,3.99,0,0
WALLET_01,2032-10-07,505774,374878,558,172,69352,67793,1559,2.2485,114735135.0,3556789.0,454230.0,99.38,0.0248,1.49,302,1.06,116,104,4.21,0,0
WALLET_01,2032-10-08,513521,349508,606,222,64658,63095,1563,2.4184,110589505.0,3428275.0,460513.0,99.82,0.0208,1.25,325,1.038,87,79,3.98,0,0
WALLET_01,2032-10-09,520088,388664,467,212,71902,70324,1578,2.1951,102764248.0,3185692.0,429366.0,99.33,0.0243,1.46,287,1.123,65,59,3.94,0,0
WALLET_01,2032-10-10,513812,384154,542,210,71068,69474,1594,2.243,116827667.0,3621658.0,495885.0,99.1,0.0205,1.23,307,1.225,98,84,3.91,0,0
WALLET_01,2032-10-11,518609,379166,586,179,70145,68531,1614,2.3023,112962387.0,3501834.0,461757.0,99.58,0.0228,1.37,295,1.132,104,91,3.93,0,0
WALLET_01,2032-10-12,512754,385678,431,270,71350,69640,1710,2.3975,124388973.0,3856058.0,477603.0,99.47,0.0235,1.41,294,1.045,96,90,4.03,0,0
WALLET_01,2032-10-13,509679,366916,509,170,67879,66521,1358,2.0007,115769178.0,3588845.0,456519.0,99.17,0.0248,1.49,260,1.153,106,98,4.18,0,0
WALLET_01,2032-10-14,509094,374087,486,160,69206,67627,1579,2.2825,107299593.0,3326287.0,401580.0,99.24,0.0245,1.47,276,1.085,99,85,3.94,0,0
WALLET_01,2032-10-15,511904,374360,556,222,69256,67782,1474,2.1287,117155866.0,3631832.0,476512.0,99.5,0.023,1.38,286,1.292,105,93,3.85,0,0
WALLET_01,2032-10-16,513701,382398,451,313,70743,69109,1634,2.3102,127050127.0,3938554.0,558613.0,99.09,0.0337,2.02,273,1.053,109,90,4.0,0,0
WALLET_01,2032-10-17,507374,369953,530,258,68441,66707,1734,2.5344,111473507.0,3455679.0,458166.0,99.39,0.0198,1.19,288,0.98,80,69,3.97,0,0
WALLET_01,2032-10-18,508586,367343,634,233,67958,66454,1504,2.2146,115480577.0,3579898.0,435324.0,99.21,0.0198,1.19,281,1.254,92,82,4.08,0,0
WALLET_01,2032-10-19,517726,394008,604,218,72891,71148,1743,2.3926,121159699.0,3755951.0,476521.0,99.33,0.0263,1.58,282,0.851,95,81,4.17,0,0
WALLET_01,2032-10-20,506895,373130,397,190,69029,67585,1444,2.0921,109474586.0,3393712.0,407290.0,99.37,0.0195,1.17,306,1.225,90,80,4.01,0,0
WALLET_01,2032-10-21,516029,363382,634,212,67225,65700,1525,2.2691,125791673.0,3899542.0,449993.0,99.55,0.0273,1.64,258,0.87,100,96,4.14,0,0
WALLET_01,2032-10-22,515289,349035,532,201,64571,62995,1576,2.4409,97527641.0,3023357.0,405317.0,99.34,0.022,1.32,331,1.088,122,108,3.99,0,0
WALLET_01,2032-10-23,511890,373570,512,209,69110,67545,1565,2.2648,99428413.0,3082281.0,403132.0,99.37,0.0242,1.45,362,0.93,120,105,3.92,0,0
WALLET_01,2032-10-24,518591,383467,379,171,70941,69312,1629,2.2971,111821712.0,3466473.0,393414.0,99.39,0.0237,1.42,326,1.313,107,95,3.97,0,0
WALLET_01,2032-10-25,508594,381480,561,230,70573,68854,1719,2.4363,111001951.0,3441060.0,437086.0,99.34,0.0208,1.25,353,1.4,95,82,4.17,0,0
WALLET_01,2032-10-26,514088,386392,548,159,71482,69751,1731,2.4219,129341618.0,4009590.0,468433.0,99.48,0.0245,1.47,313,1.045,90,79,4.02,0,0
WALLET_01,2032-10-27,513272,380918,597,205,70469,69018,1451,2.0593,119844273.0,3715172.0,505385.0,99.3,0.0243,1.46,297,1.17,102,96,4.02,0,0
WALLET_01,2032-10-28,510730,391507,578,236,72428,70833,1595,2.2031,108490587.0,3363208.0,442647.0,99.07,0.0235,1.41,282,1.225,111,100,4.14,0,0
WALLET_01,2032-10-29,515856,381821,467,206,70636,68867,1769,2.5049,99149305.0,3073628.0,377115.0,99.9,0.024,1.44,291,1.64,106,97,4.0,0,0
WALLET_01,2032-10-30,509986,388835,499,230,71934,70274,1660,2.3079,116051556.0,3597598.0,468424.0,99.23,0.0288,1.73,318,0.937,107,99,3.8,0,0
WALLET_01,2032-10-31,516769,375890,514,173,69539,68015,1524,2.1924,119411386.0,3701753.0,438062.0,99.42,0.0218,1.31,293,1.153,102,97,3.93,0,0
WALLET_01,2032-11-01,510387,385168,514,163,71256,69478,1778,2.4959,113184848.0,3508730.0,459724.0,99.31,0.0227,1.36,301,1.041,97,87,4.09,0,0
WALLET_01,2032-11-02,512594,389781,493,281,72109,70494,1615,2.2409,122412181.0,3794778.0,475548.0,99.66,0.0318,1.91,305,0.949,78,66,3.84,0,0
WALLET_01,2032-11-03,516006,364386,470,207,67411,65706,1705,2.5303,111775589.0,3465043.0,484045.0,99.62,0.0245,1.47,301,1.127,89,75,3.99,0,0
WALLET_01,2032-11-04,512178,373665,568,190,69128,67502,1626,2.3533,118273625.0,3666482.0,490594.0,99.05,0.019,1.14,195,1.244,90,80,4.13,0,0
WALLET_01,2032-11-05,507538,376120,656,190,69582,67739,1843,2.6489,112717416.0,3494240.0,439241.0,99.26,0.0177,1.06,323,1.243,115,99,3.92,0,0
WALLET_01,2032-11-06,510325,395062,585,258,73086,71577,1509,2.0653,136467631.0,4230497.0,564955.0,99.61,0.0232,1.39,256,1.204,108,97,4.08,0,0
WALLET_01,2032-11-07,518506,375681,575,215,69500,67809,1691,2.4337,115313488.0,3574718.0,502107.0,99.25,0.0292,1.75,317,1.131,94,83,4.12,0,0
WALLET_01,2032-11-08,506309,392801,636,203,72668,70783,1885,2.5942,113672292.0,3523841.0,450450.0,99.28,0.0223,1.34,260,1.225,75,62,3.97,0,0
WALLET_01,2032-11-09,509762,386660,517,189,71532,69901,1631,2.2814,122751013.0,3805281.0,465718.0,99.21,0.0198,1.19,272,1.111,94,83,3.92,0,0
WALLET_01,2032-11-10,514009,408081,451,223,75494,73711,1783,2.3621,121011295.0,3751350.0,494595.0,99.2,0.0232,1.39,252,1.121,98,84,3.93,0,0
WALLET_01,2032-11-11,520407,401826,453,229,74337,72692,1645,2.2132,121112032.0,3754473.0,506751.0,99.34,0.0262,1.57,272,1.226,120,102,4.08,0,0
WALLET_01,2032-11-12,513448,390842,508,189,72305,70517,1788,2.4739,111976842.0,3471282.0,470776.0,99.31,0.0197,1.18,297,0.835,105,95,3.98,0,0
WALLET_01,2032-11-13,518908,397280,452,172,73496,71944,1552,2.1126,116656083.0,3616339.0,455167.0,99.41,0.0215,1.29,299,0.946,86,74,4.09,0,0
WALLET_01,2032-11-14,510736,379171,511,215,70146,68608,1538,2.1929,123675008.0,3833925.0,547855.0,99.48,0.0248,1.49,336,0.993,105,90,3.88,0,0
WALLET_01,2032-11-15,514733,389081,503,213,71979,70212,1767,2.4551,112238190.0,3479384.0,433042.0,99.46,0.0233,1.4,325,1.189,104,100,3.99,0,0
WALLET_01,2032-11-16,511156,385824,496,187,71377,69621,1756,2.4613,113986311.0,3533576.0,488889.0,99.24,0.0218,1.31,286,1.089,81,70,4.13,0,0
WALLET_01,2032-11-17,517748,376019,449,208,69563,67776,1787,2.5695,116499234.0,3611476.0,473477.0,99.04,0.023,1.38,314,1.262,70,63,4.03,0,0
WALLET_01,2032-11-18,518705,377968,601,232,69924,68359,1565,2.2383,114228719.0,3541090.0,393361.0,99.49,0.0272,1.63,302,1.083,92,79,3.93,0,0
WALLET_01,2032-11-19,512964,378513,529,185,70024,68428,1596,2.2796,101761730.0,3154614.0,372811.0,99.31,0.0273,1.64,307,1.2,111,104,4.15,0,0
WALLET_01,2032-11-20,513776,376320,544,264,69619,68239,1380,1.9833,114406486.0,3546601.0,449994.0,99.3,0.0217,1.3,333,1.195,102,90,4.05,0,0
WALLET_01,2032-11-21,510927,381841,567,214,70640,68906,1734,2.4555,115865080.0,3591817.0,456855.0,99.63,0.0222,1.33,319,1.191,81,72,3.93,0,0
WALLET_01,2032-11-22,511161,373971,409,238,69184,67720,1464,2.1163,110893462.0,3437697.0,408769.0,99.44,0.0245,1.47,275,0.985,115,99,3.73,0,0
WALLET_01,2032-11-23,515288,368823,591,247,68232,66656,1576,2.3108,111540062.0,3457742.0,454917.0,99.41,0.027,1.62,253,0.946,95,85,3.95,0,0
WALLET_01,2032-11-24,513838,377047,511,198,69753,67984,1769,2.5369,118698801.0,3679663.0,478630.0,99.17,0.025,1.5,246,0.934,106,96,4.0,0,0
WALLET_01,2032-11-25,521009,387551,570,222,71696,69978,1718,2.3964,112311936.0,3481670.0,442713.0,99.53,0.0237,1.42,271,1.005,91,81,4.01,0,0
WALLET_01,2032-11-26,505349,380774,464,209,70443,68953,1490,2.1158,115488802.0,3580153.0,481150.0,99.01,0.0197,1.18,275,0.913,96,80,4.04,0,0
WALLET_01,2032-11-27,510501,378055,398,169,69940,68381,1559,2.2299,120356065.0,3731038.0,472538.0,99.12,0.0162,0.97,333,1.272,82,73,3.84,0,0
WALLET_01,2032-11-28,515568,375673,518,151,69499,68038,1461,2.1024,115793543.0,3589600.0,480520.0,99.37,0.0215,1.29,326,1.082,104,89,4.1,0,0
WALLET_01,2032-11-29,514886,366942,547,233,67884,66243,1641,2.4188,107425684.0,3330196.0,475776.0,99.23,0.0222,1.33,281,0.964,87,77,3.94,0,0
WALLET_01,2032-11-30,504864,394883,640,218,73053,71492,1561,2.1375,115183680.0,3570694.0,515970.0,99.34,0.0297,1.78,322,1.133,87,76,4.13,0,0
WALLET_01,2032-12-01,514628,376004,515,224,69560,68031,1529,2.199,98616012.0,3057096.0,398922.0,99.16,0.0225,1.35,324,0.935,107,96,4.11,0,0
WALLET_01,2032-12-02,522247,364105,501,194,67359,65789,1570,2.3309,108759951.0,3371558.0,399863.0,99.59,0.0282,1.69,263,1.239,100,87,4.04,0,0
WALLET_01,2032-12-03,513113,385403,526,224,71299,69808,1491,2.0918,119363557.0,3700270.0,471932.0,99.48,0.0238,1.43,257,1.067,117,113,4.11,0,0
WALLET_01,2032-12-04,513289,386778,564,231,71553,69806,1747,2.4419,119117515.0,3692643.0,469641.0,99.23,0.0258,1.55,285,1.036,101,93,3.91,0,0
WALLET_01,2032-12-05,515571,397880,507,195,73607,71985,1622,2.2045,114369273.0,3545447.0,476523.0,99.23,0.0263,1.58,256,1.154,88,80,4.12,0,0
WALLET_01,2032-12-06,517993,373011,583,265,69007,67577,1430,2.0734,110914264.0,3438342.0,465209.0,99.02,0.0248,1.49,273,0.914,75,66,3.87,0,0
WALLET_01,2032-12-07,512059,372536,446,219,68919,67414,1505,2.1847,114802560.0,3558879.0,417180.0,99.21,0.023,1.38,272,1.053,105,96,4.1,0,0
WALLET_01,2032-12-08,512656,382486,597,220,70759,69077,1682,2.3782,111089985.0,3443790.0,439427.0,99.32,0.0182,1.09,218,1.099,99,86,3.82,0,0
WALLET_01,2032-12-09,512791,379397,420,162,70188,68501,1687,2.4036,108060719.0,3349882.0,460962.0,99.22,0.0187,1.12,301,1.162,95,84,4.1,0,0
WALLET_01,2032-12-10,519463,389937,476,190,72138,70457,1681,2.3309,115291538.0,3574038.0,467076.0,99.77,0.0145,0.87,309,1.121,89,80,3.84,0,0
WALLET_01,2032-12-11,518784,363510,443,229,67249,65478,1771,2.634,101831108.0,3156764.0,438949.0,99.55,0.0212,1.27,301,1.19,104,90,4.0,0,0
WALLET_01,2032-12-12,515349,381628,519,171,70601,69107,1494,2.1161,116565441.0,3613529.0,483256.0,99.49,0.0202,1.21,242,1.072,95,85,3.95,0,0
WALLET_01,2032-12-13,510026,389735,560,239,72100,70426,1674,2.3232,113529867.0,3519426.0,434389.0,99.28,0.0242,1.45,222,0.708,83,73,3.93,0,0
WALLET_01,2032-12-14,512018,378782,559,219,70074,68403,1671,2.3856,113478659.0,3517838.0,477014.0,99.21,0.021,1.26,346,0.893,70,61,3.93,0,0
WALLET_01,2032-12-15,509992,386038,454,206,71417,69779,1638,2.2941,126335415.0,3916398.0,494091.0,99.64,0.0235,1.41,264,1.06,93,83,3.92,0,0
WALLET_01,2032-12-16,508424,359467,445,198,66501,64988,1513,2.2763,108201568.0,3354249.0,426868.0,99.11,0.025,1.5,225,1.192,94,80,3.92,0,0
WALLET_01,2032-12-17,510354,364427,541,205,67418,65940,1478,2.193,111011268.0,3441349.0,466453.0,99.3,0.0212,1.27,320,1.154,96,92,3.98,0,0
WALLET_01,2032-12-18,512137,379850,545,162,70272,68725,1547,2.2021,115204087.0,3571327.0,463994.0,99.86,0.0172,1.03,278,1.151,92,82,4.01,0,0
WALLET_01,2032-12-19,519634,383048,443,198,70863,69344,1519,2.144,106546365.0,3302937.0,465041.0,98.98,0.0262,1.57,270,1.0,116,101,4.16,0,0
WALLET_01,2032-12-20,512300,392647,529,270,72639,71064,1575,2.1696,117735879.0,3649812.0,499433.0,99.13,0.0267,1.6,286,1.152,117,108,3.88,0,0
WALLET_01,2032-12-21,510948,381406,500,221,70560,69052,1508,2.1379,111965149.0,3470920.0,452002.0,99.33,0.0167,1.0,300,0.977,90,78,3.96,0,0
WALLET_01,2032-12-22,513871,353542,557,151,65405,63979,1426,2.1813,106406016.0,3298586.0,428214.0,99.24,0.0263,1.58,271,0.692,85,75,4.05,0,0
WALLET_01,2032-12-23,510901,374973,399,157,69370,67955,1415,2.0407,118329642.0,3668219.0,451859.0,99.2,0.0235,1.41,291,1.098,100,91,3.85,0,0
WALLET_01,2032-12-24,514485,371510,700,225,68729,67026,1703,2.4779,110491041.0,3425222.0,403520.0,99.12,0.0218,1.31,287,1.029,89,78,4.07,0,0
WALLET_01,2032-12-25,515202,390228,374,235,72192,70415,1777,2.4624,121092744.0,3753875.0,484998.0,99.07,0.0265,1.59,280,1.087,119,107,4.03,0,0
WALLET_01,2032-12-26,514824,374234,524,260,69233,67622,1611,2.3275,125051072.0,3876583.0,497022.0,99.48,0.0248,1.49,372,1.051,106,92,3.91,0,0
WALLET_01,2032-12-27,517191,380700,472,222,70429,68658,1771,2.5159,107652973.0,3337242.0,403120.0,99.08,0.031,1.86,307,0.871,106,87,3.95,0,0
WALLET_01,2032-12-28,518199,392899,554,224,72686,70946,1740,2.395,112448771.0,3485912.0,462990.0,99.49,0.0292,1.75,319,1.234,93,82,3.97,0,0
WALLET_01,2032-12-29,520027,398873,469,189,73791,71820,1971,2.6715,117109893.0,3630407.0,448114.0,99.56,0.0175,1.05,333,0.757,89,80,3.93,0,0
WALLET_01,2032-12-30,516214,391334,579,170,72396,70534,1862,2.5726,112406961.0,3484616.0,405417.0,99.57,0.0242,1.45,284,1.003,87,75,4.02,0,0
WALLET_01,2032-12-31,517912,378612,505,258,70043,68588,1455,2.0781,117396376.0,3639288.0,463069.0,99.2,0.0237,1.42,310,1.036,69,58,4.04,0,0
WALLET_01,2033-01-01,517536,373968,491,177,69184,67574,1610,2.3283,108248197.0,3355694.0,435916.0,99.0,0.0232,1.39,282,1.122,110,100,4.05,0,0
WALLET_01,2033-01-02,521477,379001,516,210,70115,68326,1789,2.5526,110027049.0,3410839.0,415278.0,99.63,0.0205,1.23,316,1.161,99,83,3.98,0,0
WALLET_01,2033-01-03,514826,372454,578,249,68903,67319,1584,2.2999,122799619.0,3806788.0,494615.0,99.39,0.0313,1.88,283,1.063,91,82,3.93,0,0
WALLET_01,2033-01-04,520045,390302,506,239,72205,70594,1611,2.2318,125582051.0,3893044.0,522880.0,99.35,0.0235,1.41,271,1.074,94,86,3.93,0,0
WALLET_01,2033-01-05,517301,384360,619,215,71106,69517,1589,2.2349,113941062.0,3532173.0,490949.0,99.29,0.0198,1.19,325,0.947,115,97,4.0,0,0
WALLET_01,2033-01-06,514122,387400,481,231,71669,70063,1606,2.2409,114789936.0,3558488.0,425371.0,99.25,0.0162,0.97,321,1.006,101,94,4.05,0,0
WALLET_01,2033-01-07,516801,403092,534,175,74572,72761,1811,2.4296,128427399.0,3981249.0,463182.0,99.59,0.0265,1.59,298,1.289,78,68,3.96,0,0
WALLET_01,2033-01-08,515842,360638,592,230,66718,65184,1534,2.2996,113591303.0,3521330.0,452966.0,99.4,0.0242,1.45,240,1.036,102,93,4.02,0,0
WALLET_01,2033-01-09,516075,380795,555,181,70447,68712,1735,2.4633,106557494.0,3303282.0,422052.0,99.19,0.028,1.68,350,1.058,102,90,4.02,0,0
WALLET_01,2033-01-10,511857,369184,538,218,68299,66606,1693,2.4797,104555079.0,3241207.0,431457.0,99.25,0.0292,1.75,290,0.992,102,92,3.89,0,0
